Player Id, Player Display Name, Time, Elapsed Time (s), Lat, Lon,  Speed km/h, Instantaneous Acceleration Impulse, Heart Rate (bpm)
66,IV - Rechts,12:09:48.00,45.700001064688,49.25173467,7.0389275,0.0,0.0,0
66,IV - Rechts,12:09:48.10,45.8000005222857,49.25173483,7.0389275,0.0,0.0,0
66,IV - Rechts,12:09:48.20,45.8999999798834,49.25173467,7.0389275,0.0,0.0,0
66,IV - Rechts,12:09:48.30,45.9999994374812,49.25173467,7.03892767,0.0,0.0,0
66,IV - Rechts,12:09:48.40,46.0999988950789,49.25173467,7.03892783,0.0,0.0,0
66,IV - Rechts,12:09:48.50,46.1999983526766,49.25173467,7.03892783,0.0,0.0,0
66,IV - Rechts,12:09:48.60,46.2999978102744,49.2517345,7.038928,0.0,0.0,0
66,IV - Rechts,12:09:48.70,46.3999966392294,49.2517345,7.03892817,0.0,0.0,0
66,IV - Rechts,12:09:48.80,46.4999960968271,49.2517345,7.03892817,0.0,0.0,0
66,IV - Rechts,12:09:48.90,46.5999955544248,49.25173433,7.0389285,0.0,0.0,0
66,IV - Rechts,12:09:49.00,46.6999950120226,49.25173433,7.0389285,0.0,0.0,0
66,IV - Rechts,12:09:49.10,46.7999944696203,49.25173433,7.0389285,0.0,0.0,0
66,IV - Rechts,12:09:49.20,46.899993927218,49.25173417,7.03892883,0.0,0.0,0
66,IV - Rechts,12:09:49.30,47.0000015571713,49.25173417,7.038929,0.0,0.0,0
66,IV - Rechts,12:09:49.40,47.1000010147691,49.25173417,7.038929,0.0,0.0,0
66,IV - Rechts,12:09:49.50,47.2000004723668,49.251734,7.03892933,0.0,0.0,0
66,IV - Rechts,12:09:49.60,47.2999999299645,49.251734,7.0389295,0.0,0.0,0
66,IV - Rechts,12:09:49.70,47.3999993875623,49.25173383,7.03892967,0.0,0.0,0
66,IV - Rechts,12:09:49.80,47.4999982165173,49.25173367,7.03892983,0.0,0.0,0
66,IV - Rechts,12:09:49.90,47.599997674115,49.25173367,7.03893,0.0,0.0,0
66,IV - Rechts,12:09:50.00,47.6999971317127,49.25173367,7.03893017,0.0,0.0,0
66,IV - Rechts,12:09:50.10,47.7999965893105,49.2517335,7.03893033,0.0,0.0,0
66,IV - Rechts,12:09:50.20,47.8999960469082,49.2517335,7.0389305,0.0,0.0,0
66,IV - Rechts,12:09:50.30,47.9999955045059,49.25173333,7.03893083,0.0,0.0,0
66,IV - Rechts,12:09:50.40,48.0999943334609,49.25173333,7.03893083,0.0,0.0,0
66,IV - Rechts,12:09:50.50,48.1999937910587,49.25173333,7.03893083,0.0,0.0,0
66,IV - Rechts,12:09:50.60,48.2999932486564,49.25173317,7.038931,0.0,0.0,0
66,IV - Rechts,12:09:50.70,48.4000015072525,49.25173317,7.038931,0.0,0.0,0
66,IV - Rechts,12:09:50.80,48.5000009648502,49.25173317,7.03893117,0.0,0.0,0
66,IV - Rechts,12:09:50.90,48.5999997938052,49.251733,7.0389315,0.0,0.0,0
66,IV - Rechts,12:09:51.00,48.6999992514029,49.251733,7.0389315,0.0,0.0,0
66,IV - Rechts,12:09:51.10,48.7999987090006,49.251733,7.0389315,0.0,0.0,0
66,IV - Rechts,12:09:51.20,48.8999981665984,49.25173283,7.03893183,0.0,0.0,0
66,IV - Rechts,12:09:51.30,48.9999976241961,49.251733,7.03893183,0.0,0.0,0
66,IV - Rechts,12:09:51.40,49.0999970817938,49.25173283,7.03893183,0.0,0.0,0
66,IV - Rechts,12:09:51.50,49.1999965393916,49.25173283,7.038932,0.0,0.0,0
66,IV - Rechts,12:09:51.60,49.2999953683466,49.25173283,7.03893217,0.0,0.0,0
66,IV - Rechts,12:09:51.70,49.3999948259443,49.25173267,7.03893217,0.0,0.0,0
66,IV - Rechts,12:09:51.80,49.499994283542,49.25173267,7.03893217,0.0,0.0,0
66,IV - Rechts,12:09:51.90,49.5999937411398,49.25173283,7.03893217,0.0,0.0,0
66,IV - Rechts,12:09:52.00,49.7000013710931,49.2517325,7.03893267,0.0,0.0,0
66,IV - Rechts,12:09:52.10,49.8000008286908,49.2517325,7.03893267,0.0,0.0,0
66,IV - Rechts,12:09:52.20,49.9000002862886,49.2517325,7.03893283,0.0,0.0,0
66,IV - Rechts,12:09:52.30,49.9999997438863,49.2517325,7.03893283,0.0,0.0,0
66,IV - Rechts,12:09:52.40,50.099999201484,49.25173233,7.03893317,0.0,0.0,0
66,IV - Rechts,12:09:52.50,50.1999986590818,49.25173233,7.03893317,0.0,0.0,0
66,IV - Rechts,12:09:52.60,50.2999981166795,49.25173233,7.038933,0.0,0.0,0
66,IV - Rechts,12:09:52.70,50.3999969456345,49.25173233,7.03893317,0.0,0.0,0
66,IV - Rechts,12:09:52.80,50.4999964032322,49.25173233,7.03893333,0.0,0.0,0
66,IV - Rechts,12:09:52.90,50.5999958608299,49.25173233,7.03893317,0.0,0.0,0
66,IV - Rechts,12:09:53.00,50.6999953184277,49.25173233,7.03893333,0.0,0.0,0
66,IV - Rechts,12:09:53.10,50.7999947760254,49.25173233,7.0389335,0.0,0.0,0
66,IV - Rechts,12:09:53.20,50.8999942336231,49.25173233,7.03893333,0.0,0.0,0
66,IV - Rechts,12:09:53.30,50.9999930625781,49.25173233,7.0389335,0.0,0.0,0
66,IV - Rechts,12:09:53.40,51.1000013211742,49.25173217,7.0389335,0.0,0.0,0
66,IV - Rechts,12:09:53.50,51.2000007787719,49.25173217,7.03893383,0.0,0.0,0
66,IV - Rechts,12:09:53.60,51.3000002363697,49.25173217,7.03893367,0.0,0.0,0
66,IV - Rechts,12:09:53.70,51.3999996939674,49.25173217,7.038934,0.0,0.0,0
66,IV - Rechts,12:09:53.80,51.4999985229224,49.25173217,7.038934,0.0,0.0,0
66,IV - Rechts,12:09:53.90,51.5999979805201,49.25173217,7.03893383,0.0,0.0,0
66,IV - Rechts,12:09:54.00,51.6999974381179,49.25173217,7.03893433,0.0,0.0,0
66,IV - Rechts,12:09:54.10,51.7999968957156,49.251732,7.0389345,0.0,0.0,0
66,IV - Rechts,12:09:54.20,51.8999963533133,49.251732,7.0389345,0.0,0.0,0
66,IV - Rechts,12:09:54.30,51.9999958109111,49.251732,7.03893483,0.0,0.0,0
66,IV - Rechts,12:09:54.40,52.0999946398661,49.251732,7.03893483,0.0,0.0,0
66,IV - Rechts,12:09:54.50,52.1999940974638,49.25173217,7.038935,0.0,0.0,0
66,IV - Rechts,12:09:54.60,52.2999935550615,49.251732,7.03893517,0.0,0.0,0
66,IV - Rechts,12:09:54.70,52.4000018136576,49.25173217,7.038935,0.0,0.0,0
66,IV - Rechts,12:09:54.80,52.5000012712553,49.251732,7.03893533,0.0,0.0,0
66,IV - Rechts,12:09:54.90,52.6000001002103,49.25173217,7.0389355,0.0,0.0,0
66,IV - Rechts,12:09:55.00,52.699999557808,49.25173217,7.0389355,0.0,0.0,0
66,IV - Rechts,12:09:55.10,52.7999990154058,49.25173233,7.03893567,0.0,0.0,0
66,IV - Rechts,12:09:55.20,52.8999984730035,49.25173233,7.03893567,0.0,0.0,0
66,IV - Rechts,12:09:55.30,52.9999979306012,49.25173233,7.03893567,0.0,0.0,0
