Player Id, Player Display Name, Time, Elapsed Time (s), Lat, Lon,  Speed km/h, Instantaneous Acceleration Impulse, Heart Rate (bpm)
67,LV,12:09:48.00,163.300000014715,49.25173717,7.0388725,0.0,0.0,0
67,LV,12:09:48.10,163.399999472313,49.25173717,7.03887233,0.0,0.0,0
67,LV,12:09:48.20,163.49999892991,49.251737,7.03887267,0.0,0.0,0
67,LV,12:09:48.30,163.599998387508,49.25173683,7.03887283,0.0,0.0,0
67,LV,12:09:48.40,163.699997845106,49.25173667,7.038873,0.0,0.0,0
67,LV,12:09:48.50,163.799997302704,49.25173683,7.03887317,0.0,0.0,0
67,LV,12:09:48.60,163.899996760301,49.25173683,7.03887317,0.0,0.0,0
67,LV,12:09:48.70,163.999995589256,49.25173667,7.03887333,0.0,0.0,0
67,LV,12:09:48.80,164.099995046854,49.25173683,7.03887333,0.0,0.0,0
67,LV,12:09:48.90,164.199994504452,49.251737,7.0388735,0.0,0.0,0
67,LV,12:09:49.00,164.299993962049,49.251737,7.0388735,0.0,0.0,0
67,LV,12:09:49.10,164.399993419647,49.251737,7.03887367,0.0,0.0,0
67,LV,12:09:49.20,164.499992877245,49.251737,7.03887383,0.0,0.0,0
67,LV,12:09:49.30,164.600000507198,49.25173683,7.03887383,0.0,0.0,0
67,LV,12:09:49.40,164.699999964796,49.25173683,7.03887383,0.0,0.0,0
67,LV,12:09:49.50,164.799999422394,49.25173683,7.038874,0.0,0.0,0
67,LV,12:09:49.60,164.899998879991,49.25173683,7.03887383,0.0,0.0,0
67,LV,12:09:49.70,164.999998337589,49.251737,7.03887383,0.0,0.0,0
67,LV,12:09:49.80,165.099997166544,49.25173717,7.03887383,0.0,0.0,0
67,LV,12:09:49.90,165.199996624142,49.25173717,7.03887383,0.0,0.0,0
67,LV,12:09:50.00,165.29999608174,49.25173717,7.038874,0.0,0.0,0
67,LV,12:09:50.10,165.399995539337,49.25173733,7.038874,0.0,0.0,0
67,LV,12:09:50.20,165.499994996935,49.25173733,7.03887383,0.0,0.0,0
67,LV,12:09:50.30,165.599994454533,49.25173733,7.038874,0.0,0.0,0
67,LV,12:09:50.40,165.699993283488,49.25173733,7.038874,0.0,0.0,0
67,LV,12:09:50.50,165.799992741086,49.25173733,7.03887383,0.0,0.0,0
67,LV,12:09:50.60,165.899992198683,49.25173717,7.03887367,0.0,0.0,0
67,LV,12:09:50.70,166.000000457279,49.25173717,7.03887383,0.0,0.0,0
67,LV,12:09:50.80,166.099999914877,49.25173683,7.03887383,0.0,0.0,0
67,LV,12:09:50.90,166.199998743832,49.25173683,7.03887383,0.0,0.0,0
67,LV,12:09:51.00,166.29999820143,49.25173667,7.03887367,0.0,0.0,0
67,LV,12:09:51.10,166.399997659028,49.2517365,7.03887367,0.0,0.0,0
67,LV,12:09:51.20,166.499997116625,49.25173633,7.0388735,0.0,0.0,0
67,LV,12:09:51.30,166.599996574223,49.25173617,7.03887333,0.0,0.0,0
67,LV,12:09:51.40,166.699996031821,49.25173617,7.03887317,0.0,0.0,0
67,LV,12:09:51.50,166.799995489419,49.251736,7.03887283,0.0,0.0,0
67,LV,12:09:51.60,166.899994318374,49.251736,7.0388725,0.0,0.0,0
67,LV,12:09:51.70,166.999993775971,49.25173567,7.03887233,0.0,0.0,0
67,LV,12:09:51.80,167.099993233569,49.25173567,7.03887217,0.0,0.0,0
67,LV,12:09:51.90,167.199992691167,49.25173517,7.03887183,0.0,0.0,0
67,LV,12:09:52.00,167.30000032112,49.251735,7.03887167,0.0,0.0,0
67,LV,12:09:52.10,167.399999778718,49.25173483,7.03887167,0.0,0.0,0
67,LV,12:09:52.20,167.499999236315,49.25173467,7.03887167,0.0,0.0,0
67,LV,12:09:52.30,167.599998693913,49.2517345,7.03887133,0.0,0.0,0
67,LV,12:09:52.40,167.699998151511,49.25173433,7.03887117,0.0,0.0,0
67,LV,12:09:52.50,167.799997609109,49.25173433,7.03887083,0.0,0.0,0
67,LV,12:09:52.60,167.899997066706,49.25173433,7.0388705,0.0,0.0,0
67,LV,12:09:52.70,167.999995895661,49.25173417,7.03887033,0.0,0.0,0
67,LV,12:09:52.80,168.099995353259,49.251734,7.0388705,0.0,0.0,0
67,LV,12:09:52.90,168.199994810857,49.25173383,7.03887067,0.0,0.0,0
67,LV,12:09:53.00,168.299994268455,49.25173383,7.03887067,0.0,0.0,0
67,LV,12:09:53.10,168.399993726052,49.25173367,7.03887033,0.0,0.0,0
67,LV,12:09:53.20,168.49999318365,49.2517335,7.0388705,0.0,0.0,0
67,LV,12:09:53.30,168.599992012605,49.2517335,7.03887033,0.0,0.0,0
67,LV,12:09:53.40,168.700000271201,49.25173367,7.03886983,0.0,0.0,0
67,LV,12:09:53.50,168.799999728799,49.2517335,7.0388695,0.0,0.0,0
67,LV,12:09:53.60,168.899999186397,49.25173367,7.038869,0.0,0.0,0
67,LV,12:09:53.70,168.999998643994,49.25173367,7.038869,0.0,0.0,0
67,LV,12:09:53.80,169.099997472949,49.25173367,7.03886917,0.0,0.0,0
67,LV,12:09:53.90,169.199996930547,49.2517335,7.03886883,0.0,0.0,0
67,LV,12:09:54.00,169.299996388145,49.25173317,7.03886883,0.0,0.0,0
67,LV,12:09:54.10,169.399995845743,49.25173333,7.03886883,0.0,0.0,0
67,LV,12:09:54.20,169.49999530334,49.251733,7.03886933,0.0,0.0,0
67,LV,12:09:54.30,169.599994760938,49.25173283,7.03886917,0.0,0.0,0
67,LV,12:09:54.40,169.699993589893,49.25173267,7.03886933,0.0,0.0,0
67,LV,12:09:54.50,169.799993047491,49.25173283,7.03886867,0.0,0.0,0
67,LV,12:09:54.60,169.899992505088,49.251733,7.03886833,0.0,0.0,0
67,LV,12:09:54.70,170.000000763685,49.251733,7.03886817,0.0,0.0,0
67,LV,12:09:54.80,170.100000221282,49.251733,7.03886767,0.0,0.0,0
67,LV,12:09:54.90,170.199999050237,49.25173283,7.0388675,0.0,0.0,0
67,LV,12:09:55.00,170.299998507835,49.25173283,7.03886733,0.0,0.0,0
67,LV,12:09:55.10,170.399997965433,49.25173283,7.03886717,0.0,0.0,0
67,LV,12:09:55.20,170.49999742303,49.25173283,7.038867,0.0,0.0,0
67,LV,12:09:55.30,170.599996880628,49.251733,7.03886667,0.0,0.0,0
67,LV,12:09:55.40,170.699996338226,49.25173267,7.0388665,0.0,0.0,0
67,LV,12:09:55.50,170.799995795824,49.2517325,7.0388665,0.0,0.0,0
67,LV,12:09:55.60,170.899994624779,49.25173217,7.03886617,0.0,0.0,0
67,LV,12:09:55.70,170.999994082376,49.25173233,7.038866,0.0,0.0,0
67,LV,12:09:55.80,171.099993539974,49.25173233,7.03886567,0.0,0.0,0
67,LV,12:09:55.90,171.199992997572,49.25173217,7.03886533,0.0,0.0,0
